tydzien;grupa;teryt;Psi;Phi;u;u_rel
18;old;20;0.992038;;;
18;old;08;0.992038;;;
18;old;16;0.992038;;;
19;young;14;0.999726;;;
19;young;24;0.999726;;;
19;young;30;0.999726;;;
19;young;12;0.999726;;;
19;young;02;0.999726;;;
19;young;10;0.999726;;;
19;young;22;0.999726;;;
19;young;06;0.999726;;;
19;young;18;0.999726;;;
19;young;04;0.999726;;;
19;young;32;0.999726;;;
19;young;28;0.999726;;;
19;young;26;0.999726;;;
19;young;20;0.999726;;;
19;young;08;0.999726;;;
19;young;16;0.999726;;;
19;middle_aged;14;0.993280;;;
19;middle_aged;24;0.993280;;;
19;middle_aged;30;0.993280;;;
19;middle_aged;12;0.993280;;;
19;middle_aged;02;0.993280;;;
19;middle_aged;10;0.993280;;;
19;middle_aged;22;0.993280;;;
19;middle_aged;06;0.993280;;;
19;middle_aged;18;0.993280;;;
19;middle_aged;04;0.993280;;;
19;middle_aged;32;0.993280;;;
19;middle_aged;28;0.993280;;;
19;middle_aged;26;0.993280;;;
19;middle_aged;20;0.993280;;;
19;middle_aged;08;0.993280;;;
19;middle_aged;16;0.993280;;;
19;old;14;0.993460;;;
19;old;24;0.993460;;;
19;old;30;0.993460;;;
19;old;12;0.993460;;;
19;old;02;0.993460;;;
19;old;10;0.993460;;;
19;old;22;0.993460;;;
19;old;06;0.993460;;;
19;old;18;0.993460;;;
19;old;04;0.993460;;;
19;old;32;0.993460;;;
19;old;28;0.993460;;;
19;old;26;0.993460;;;
19;old;20;0.993460;;;
19;old;08;0.993460;;;
19;old;16;0.993460;;;
20;young;14;1.000000;;;
20;young;24;1.000000;;;
20;young;30;1.000000;;;
20;young;12;1.000000;;;
20;young;02;1.000000;;;
20;young;10;1.000000;;;
20;young;22;1.000000;;;
20;young;06;1.000000;;;
20;young;18;1.000000;;;
20;young;04;1.000000;;;
20;young;32;1.000000;;;
20;young;28;1.000000;;;
20;young;26;1.000000;;;
20;young;20;1.000000;;;
20;young;08;1.000000;;;
20;young;16;1.000000;;;
20;middle_aged;14;1.000000;;;
20;middle_aged;24;1.000000;;;
20;middle_aged;30;1.000000;;;
20;middle_aged;12;1.000000;;;
20;middle_aged;02;1.000000;;;
20;middle_aged;10;1.000000;;;
20;middle_aged;22;1.000000;;;
20;middle_aged;06;1.000000;;;
20;middle_aged;18;1.000000;;;
20;middle_aged;04;1.000000;;;
20;middle_aged;32;1.000000;;;
20;middle_aged;28;1.000000;;;
20;middle_aged;26;1.000000;;;
20;middle_aged;20;1.000000;;;
20;middle_aged;08;1.000000;;;
20;middle_aged;16;1.000000;;;
20;old;14;1.000000;;;
20;old;24;1.000000;;;
20;old;30;1.000000;;;
20;old;12;1.000000;;;
20;old;02;1.000000;;;
20;old;10;1.000000;;;
20;old;22;1.000000;;;
20;old;06;1.000000;;;
20;old;18;1.000000;;;
20;old;04;1.000000;;;
20;old;32;1.000000;;;
20;old;28;1.000000;;;
20;old;26;1.000000;;;
20;old;20;1.000000;;;
20;old;08;1.000000;;;
20;old;16;1.000000;;;
21;young;14;1.000000;;;
21;young;24;1.000000;;;
21;young;30;1.000000;;;
21;young;12;1.000000;;;
21;young;02;1.000000;;;
21;young;10;1.000000;;;
21;young;22;1.000000;;;
21;young;06;1.000000;;;
21;young;18;1.000000;;;
21;young;04;1.000000;;;
21;young;32;1.000000;;;
21;young;28;1.000000;;;
21;young;26;1.000000;;;
21;young;20;1.000000;;;
21;young;08;1.000000;;;
21;young;16;1.000000;;;
21;middle_aged;14;1.000000;;;
21;middle_aged;24;1.000000;;;
21;middle_aged;30;1.000000;;;
21;middle_aged;12;1.000000;;;
21;middle_aged;02;1.000000;;;
21;middle_aged;10;1.000000;;;
21;middle_aged;22;1.000000;;;
21;middle_aged;06;1.000000;;;
21;middle_aged;18;1.000000;;;
21;middle_aged;04;1.000000;;;
21;middle_aged;32;1.000000;;;
21;middle_aged;28;1.000000;;;
21;middle_aged;26;1.000000;;;
21;middle_aged;20;1.000000;;;
21;middle_aged;08;1.000000;;;
21;middle_aged;16;1.000000;;;
21;old;14;1.000000;;;
21;old;24;1.000000;;;
21;old;30;1.000000;;;
21;old;12;1.000000;;;
21;old;02;1.000000;;;
21;old;10;1.000000;;;
21;old;22;1.000000;;;
21;old;06;1.000000;;;
21;old;18;1.000000;;;
21;old;04;1.000000;;;
21;old;32;1.000000;;;
21;old;28;1.000000;;;
21;old;26;1.000000;;;
21;old;20;1.000000;;;
21;old;08;1.000000;;;
21;old;16;1.000000;;;
22;young;14;1.000000;;;
22;young;24;1.000000;;;
22;young;30;1.000000;;;
22;young;12;1.000000;;;
22;young;02;1.000000;;;
22;young;10;1.000000;;;
22;young;22;1.000000;;;
22;young;06;1.000000;;;
22;young;18;1.000000;;;
22;young;04;1.000000;;;
22;young;32;1.000000;;;
22;young;28;1.000000;;;
22;young;26;1.000000;;;
22;young;20;1.000000;;;
22;young;08;1.000000;;;
22;young;16;1.000000;;;
22;middle_aged;14;1.000000;;;
22;middle_aged;24;1.000000;;;
22;middle_aged;30;1.000000;;;
22;middle_aged;12;1.000000;;;
22;middle_aged;02;1.000000;;;
22;middle_aged;10;1.000000;;;
22;middle_aged;22;1.000000;;;
22;middle_aged;06;1.000000;;;
22;middle_aged;18;1.000000;;;
22;middle_aged;04;1.000000;;;
22;middle_aged;32;1.000000;;;
22;middle_aged;28;1.000000;;;
22;middle_aged;26;1.000000;;;
22;middle_aged;20;1.000000;;;
22;middle_aged;08;1.000000;;;
22;middle_aged;16;1.000000;;;
22;old;14;1.000000;;;
22;old;24;1.000000;;;
22;old;30;1.000000;;;
22;old;12;1.000000;;;
22;old;02;1.000000;;;
22;old;10;1.000000;;;
22;old;22;1.000000;;;
22;old;06;1.000000;;;
22;old;18;1.000000;;;
22;old;04;1.000000;;;
22;old;32;1.000000;;;
22;old;28;1.000000;;;
22;old;26;1.000000;;;
22;old;20;1.000000;;;
22;old;08;1.000000;;;
22;old;16;1.000000;;;
23;young;14;1.000000;;;
23;young;24;1.000000;;;
23;young;30;1.000000;;;
23;young;12;1.000000;;;
23;young;02;1.000000;;;
23;young;10;1.000000;;;
23;young;22;1.000000;;;
23;young;06;1.000000;;;
23;young;18;1.000000;;;
23;young;04;1.000000;;;
23;young;32;1.000000;;;
23;young;28;1.000000;;;
23;young;26;1.000000;;;
23;young;20;1.000000;;;
23;young;08;1.000000;;;
23;young;16;1.000000;;;
23;middle_aged;14;1.000000;;;
23;middle_aged;24;1.000000;;;
23;middle_aged;30;1.000000;;;
23;middle_aged;12;1.000000;;;
23;middle_aged;02;1.000000;;;
23;middle_aged;10;1.000000;;;
23;middle_aged;22;1.000000;;;
23;middle_aged;06;1.000000;;;
23;middle_aged;18;1.000000;;;
23;middle_aged;04;1.000000;;;
23;middle_aged;32;1.000000;;;
23;middle_aged;28;1.000000;;;
23;middle_aged;26;1.000000;;;
23;middle_aged;20;1.000000;;;
23;middle_aged;08;1.000000;;;
23;middle_aged;16;1.000000;;;
23;old;14;1.000000;;;
23;old;24;1.000000;;;
23;old;30;1.000000;;;
23;old;12;1.000000;;;
23;old;02;1.000000;;;
23;old;10;1.000000;;;
23;old;22;1.000000;;;
23;old;06;1.000000;;;
23;old;18;1.000000;;;
23;old;04;1.000000;;;
23;old;32;1.000000;;;
23;old;28;1.000000;;;
23;old;26;1.000000;;;
23;old;20;1.000000;;;
23;old;08;1.000000;;;
23;old;16;1.000000;;;
24;young;14;1.000000;;;
24;young;24;1.000000;;;
24;young;30;1.000000;;;
24;young;12;1.000000;;;
24;young;02;1.000000;;;
24;young;10;1.000000;;;
24;young;22;1.000000;;;
24;young;06;1.000000;;;
24;young;18;1.000000;;;
24;young;04;1.000000;;;
24;young;32;1.000000;;;
24;young;28;1.000000;;;
24;young;26;1.000000;;;
24;young;20;1.000000;;;
24;young;08;1.000000;;;
24;young;16;1.000000;;;
24;middle_aged;14;1.000000;;;
24;middle_aged;24;1.000000;;;
24;middle_aged;30;1.000000;;;
24;middle_aged;12;1.000000;;;
24;middle_aged;02;1.000000;;;
24;middle_aged;10;1.000000;;;
24;middle_aged;22;1.000000;;;
24;middle_aged;06;1.000000;;;
24;middle_aged;18;1.000000;;;
24;middle_aged;04;1.000000;;;
24;middle_aged;32;1.000000;;;
24;middle_aged;28;1.000000;;;
24;middle_aged;26;1.000000;;;
24;middle_aged;20;1.000000;;;
24;middle_aged;08;1.000000;;;
24;middle_aged;16;1.000000;;;
24;old;14;1.000000;;;
24;old;24;1.000000;;;
24;old;30;1.000000;;;
24;old;12;1.000000;;;
24;old;02;1.000000;;;
24;old;10;1.000000;;;
24;old;22;1.000000;;;
24;old;06;1.000000;;;
24;old;18;1.000000;;;
24;old;04;1.000000;;;
24;old;32;1.000000;;;
24;old;28;1.000000;;;
24;old;26;1.000000;;;
24;old;20;1.000000;;;
24;old;08;1.000000;;;
24;old;16;1.000000;;;
25;young;14;1.000000;;;
25;young;24;1.000000;;;
25;young;30;1.000000;;;
25;young;12;1.000000;;;
25;young;02;1.000000;;;
25;young;10;1.000000;;;
25;young;22;1.000000;;;
25;young;06;1.000000;;;
25;young;18;1.000000;;;
25;young;04;1.000000;;;
25;young;32;1.000000;;;
25;young;28;1.000000;;;
25;young;26;1.000000;;;
25;young;20;1.000000;;;
25;young;08;1.000000;;;
25;young;16;1.000000;;;
25;middle_aged;14;1.000000;;;
25;middle_aged;24;1.000000;;;
25;middle_aged;30;1.000000;;;
25;middle_aged;12;1.000000;;;
25;middle_aged;02;1.000000;;;
25;middle_aged;10;1.000000;;;
25;middle_aged;22;1.000000;;;
25;middle_aged;06;1.000000;;;
25;middle_aged;18;1.000000;;;
25;middle_aged;04;1.000000;;;
25;middle_aged;32;1.000000;;;
25;middle_aged;28;1.000000;;;
25;middle_aged;26;1.000000;;;
25;middle_aged;20;1.000000;;;
25;middle_aged;08;1.000000;;;
25;middle_aged;16;1.000000;;;
25;old;14;1.000000;;;
25;old;24;1.000000;;;
25;old;30;1.000000;;;
25;old;12;1.000000;;;
25;old;02;1.000000;;;
25;old;10;1.000000;;;
25;old;22;1.000000;;;
25;old;06;1.000000;;;
25;old;18;1.000000;;;
25;old;04;1.000000;;;
25;old;32;1.000000;;;
25;old;28;1.000000;;;
25;old;26;1.000000;;;
25;old;20;1.000000;;;
25;old;08;1.000000;;;
25;old;16;1.000000;;;
